snapshot,online_gfm_strength,online_gfl_exposure
1.0,6393.281499018925,145.9845862787325
2.0,6445.9878144491295,176.87202760204212
3.0,6562.8159110481465,181.87202760204212
4.0,6817.593587324944,202.5728971957653
5.0,6859.593587324944,225.80579197321433
6.0,6897.920163631783,283.92709393338384
7.0,7145.030926751883,283.92709393338384
8.0,7374.0007047603285,315.3050859895141
9.0,7391.07211221773,318.14017633846015
10.0,7414.227884326473,342.48607871326965
11.0,7414.227884326473,343.3860787132697
12.0,7399.118567177556,341.87514699837794
13.0,7403.029999934927,343.67514699837795
14.0,7404.514684653111,354.00382395941665
15.0,7404.514684653111,354.10160977835096
16.0,7404.514684653111,354.10160977835096
17.0,7404.522184653111,378.81151938875144
18.0,7420.267946591858,380.3868455826261
19.0,7413.749702919255,379.7350212153658
20.0,7404.512184653111,378.81126938875144
21.0,7404.512184653111,378.81126938875144
22.0,7404.512184653111,378.81126938875144
23.0,7404.512184653111,378.81126938875144
24.0,7404.512184653111,378.81126938875144
25.0,7404.512184653111,378.81126938875144
26.0,7404.512184653111,378.81126938875144
27.0,7404.512184653111,378.81126938875144
28.0,7404.512184653111,378.81126938875144
29.0,7404.512184653111,378.81126938875144
30.0,7404.512184653111,378.81126938875144
31.0,7404.512184653111,378.81126938875144
32.0,7404.512184653111,378.81126938875144
33.0,7404.512184653111,378.81126938875144
34.0,7404.512184653111,378.81126938875144
35.0,7404.512184653111,378.81126938875144
36.0,7404.512184653111,378.81126938875144
37.0,7404.512184653111,378.81126938875144
38.0,7404.512184653111,378.81126938875144
39.0,7404.512184653111,378.81126938875144
40.0,7404.512184653111,378.81126938875144
41.0,7404.512184653111,378.81126938875144
42.0,7404.512184653111,378.81126938875144
43.0,7404.512184653111,378.81126938875144
44.0,7404.512184653111,378.81126938875144
45.0,7404.512184653111,378.81126938875144
46.0,7404.512184653111,378.81126938875144
47.0,7404.512184653111,378.81126938875144
48.0,7404.512184653111,378.81126938875144
49.0,7404.512184653111,378.81126938875144
50.0,7404.512184653111,378.81126938875144
51.0,7404.512184653111,378.81126938875144
52.0,7404.512184653111,378.81126938875144
53.0,7404.512184653111,378.81126938875144
54.0,7404.512184653111,378.81126938875144
55.0,7404.512184653111,378.81126938875144
56.0,7404.512184653111,378.81126938875144
57.0,7404.512184653111,378.81126938875144
58.0,7404.512184653111,378.81126938875144
59.0,7404.512184653111,378.81126938875144
60.0,7404.512184653111,378.81126938875144
61.0,7404.512184653111,378.81126938875144
62.0,7404.512184653111,378.81126938875144
63.0,7404.512184653111,378.81126938875144
64.0,7404.512184653111,378.81126938875144
65.0,7404.512184653111,378.81126938875144
66.0,7404.512184653111,378.81126938875144
67.0,7404.512184653111,378.81126938875144
68.0,7404.512184653111,378.81126938875144
