snapshot,mu_t,min_mu_t_alpha_1p5,gSCR_t,relative_margin_rG,min_kappa,median_kappa,min_kappa_bus,binding_node_count,violating_node_count,total_GFL_exposure,total_GFM_strength,local_relative_slack_min,gershgorin_conservatism_gap
1.0,222.74753232130695,222.74753232130695,3.005,1.0033333333333332,150.0,5267.5,28.0,0.0,0.0,357390.0,1.083443e6,100.0,-148.495
2.0,222.74753232129876,222.74753232129876,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0834405e6,100.0,-148.495
3.0,222.74753232131795,222.74753232131795,3.004999999999999,1.0033333333333327,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0836505e6,100.0,-148.495
4.0,222.74753232131795,222.74753232131795,3.004999999999999,1.0033333333333327,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0836505e6,100.0,-148.495
5.0,222.74753232131795,222.74753232131795,3.004999999999999,1.0033333333333327,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0836505e6,100.0,-148.495
6.0,222.74629647991958,222.74629647991958,3.0050000000000003,1.0033333333333336,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835705e6,100.0,-148.495
7.0,222.74629647991958,222.74629647991958,3.0050000000000003,1.0033333333333336,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835705e6,100.0,-148.495
8.0,222.74629647991958,222.74629647991958,3.0050000000000003,1.0033333333333336,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835705e6,100.0,-148.495
9.0,222.74629647991958,222.74629647991958,3.0050000000000003,1.0033333333333336,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835705e6,100.0,-148.495
10.0,222.74629647991958,222.74629647991958,3.0050000000000003,1.0033333333333336,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835705e6,100.0,-148.495
11.0,222.74629647991958,222.74629647991958,3.0050000000000003,1.0033333333333336,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835705e6,100.0,-148.495
12.0,222.74629647991958,222.74629647991958,3.0050000000000003,1.0033333333333336,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835705e6,100.0,-148.495
13.0,222.74629647991958,222.74629647991958,3.0050000000000003,1.0033333333333336,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835705e6,100.0,-148.495
14.0,222.74629647991958,222.74629647991958,3.0050000000000003,1.0033333333333336,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835705e6,100.0,-148.495
15.0,222.74629647991958,222.74629647991958,3.0050000000000003,1.0033333333333336,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835705e6,100.0,-148.495
16.0,222.74629647991958,222.74629647991958,3.0050000000000003,1.0033333333333336,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835705e6,100.0,-148.495
17.0,222.74629647991958,222.74629647991958,3.0050000000000003,1.0033333333333336,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835705e6,100.0,-148.495
18.0,222.74629647991958,222.74629647991958,3.0050000000000003,1.0033333333333336,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835705e6,100.0,-148.495
19.0,222.74629647991958,222.74629647991958,3.0050000000000003,1.0033333333333336,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835705e6,100.0,-148.495
20.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
21.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
22.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
23.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
24.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
25.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
26.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
27.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
28.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
29.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
30.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
31.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
32.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
33.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
34.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
35.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
36.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
37.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
38.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
39.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
40.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
41.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
42.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
43.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
44.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
45.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
46.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
47.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
48.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
49.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
50.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
51.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
52.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
53.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
54.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
55.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
56.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
57.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
58.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
59.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
60.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
61.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
62.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
63.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
64.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
65.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
66.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
67.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
68.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
69.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
70.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
71.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
72.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
73.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
74.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
75.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
76.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
77.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
78.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
79.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
80.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
81.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
82.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
83.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
84.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
85.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
86.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
87.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
88.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
89.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
90.0,222.74629647993066,222.74629647993066,3.004999999999997,1.0033333333333312,150.0,5267.5,28.0,0.0,0.0,357390.0,1.083578e6,100.0,-148.495
91.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
92.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
93.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
94.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
95.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
96.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
97.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
98.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
99.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
100.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
101.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
102.0,222.74629647991927,222.74629647991927,3.005000000000001,1.0033333333333339,150.0,5267.5,28.0,0.0,0.0,357390.0,1.0835755e6,100.0,-148.495
103.0,222.74600441932654,222.74600441932654,3.005,1.0033333333333332,150.0,5267.5,28.0,0.0,0.0,357390.0,1.083563e6,100.0,-148.495
104.0,222.74600441932654,222.74600441932654,3.005,1.0033333333333332,150.0,5267.5,28.0,0.0,0.0,357390.0,1.083563e6,100.0,-148.495
105.0,222.74600441932654,222.74600441932654,3.005,1.0033333333333332,150.0,5267.5,28.0,0.0,0.0,357390.0,1.083563e6,100.0,-148.495
106.0,222.74599159864812,222.74599159864812,3.004285714285714,1.0028571428571427,150.0,5265.0,28.0,0.0,0.0,357390.0,1.0835455e6,100.0,-148.49571428571429
107.0,222.74599159864812,222.74599159864812,3.004285714285714,1.0028571428571427,150.0,5265.0,28.0,0.0,0.0,357390.0,1.0835455e6,100.0,-148.49571428571429
108.0,222.74599159864812,222.74599159864812,3.004285714285714,1.0028571428571427,150.0,5265.0,28.0,0.0,0.0,357390.0,1.0835455e6,100.0,-148.49571428571429
109.0,222.74599159864812,222.74599159864812,3.004285714285714,1.0028571428571427,150.0,5265.0,28.0,0.0,0.0,357390.0,1.0835455e6,100.0,-148.49571428571429
110.0,222.74599159864812,222.74599159864812,3.004285714285714,1.0028571428571427,150.0,5265.0,28.0,0.0,0.0,357390.0,1.0835455e6,100.0,-148.49571428571429
111.0,222.74599159864812,222.74599159864812,3.004285714285714,1.0028571428571427,150.0,5265.0,28.0,0.0,0.0,357390.0,1.0835455e6,100.0,-148.49571428571429
112.0,222.74599159864812,222.74599159864812,3.004285714285714,1.0028571428571427,150.0,5265.0,28.0,0.0,0.0,357390.0,1.0835455e6,100.0,-148.49571428571429
113.0,222.74599159864812,222.74599159864812,3.004285714285714,1.0028571428571427,150.0,5265.0,28.0,0.0,0.0,357390.0,1.0835455e6,100.0,-148.49571428571429
114.0,222.74599159864812,222.74599159864812,3.004285714285714,1.0028571428571427,150.0,5265.0,28.0,0.0,0.0,357390.0,1.0835455e6,100.0,-148.49571428571429
115.0,222.74599159864812,222.74599159864812,3.004285714285714,1.0028571428571427,150.0,5265.0,28.0,0.0,0.0,357390.0,1.0835455e6,100.0,-148.49571428571429
116.0,222.74599159864889,222.74599159864889,3.0034231886385467,1.002282125759031,150.0,5265.0,28.0,0.0,0.0,357390.0,1.0835305e6,100.0,-148.49657681136145
117.0,222.7459915986446,222.7459915986446,3.0034231275462027,1.0022820850308019,150.0,5265.0,28.0,0.0,0.0,357390.0,1.083528e6,100.0,-148.4965768724538
118.0,222.7459915986446,222.7459915986446,3.0034231275462027,1.0022820850308019,150.0,5265.0,28.0,0.0,0.0,357390.0,1.083528e6,100.0,-148.4965768724538
119.0,222.7459915986446,222.7459915986446,3.0034231275462027,1.0022820850308019,150.0,5265.0,28.0,0.0,0.0,357390.0,1.083528e6,100.0,-148.4965768724538
120.0,222.7459915986446,222.7459915986446,3.0034231275462027,1.0022820850308019,150.0,5265.0,28.0,0.0,0.0,357390.0,1.083528e6,100.0,-148.4965768724538
121.0,222.7459915986446,222.7459915986446,3.0034231275462027,1.0022820850308019,150.0,5265.0,28.0,0.0,0.0,357390.0,1.083528e6,100.0,-148.4965768724538
122.0,222.7459915986446,222.7459915986446,3.0034231275462027,1.0022820850308019,150.0,5265.0,28.0,0.0,0.0,357390.0,1.083528e6,100.0,-148.4965768724538
123.0,222.7459915986446,222.7459915986446,3.0034231275462027,1.0022820850308019,150.0,5265.0,28.0,0.0,0.0,357390.0,1.083528e6,100.0,-148.4965768724538
124.0,222.7459915986446,222.7459915986446,3.0034231275462027,1.0022820850308019,150.0,5265.0,28.0,0.0,0.0,357390.0,1.083528e6,100.0,-148.4965768724538
125.0,222.7459915986446,222.7459915986446,3.0034231275462027,1.0022820850308019,150.0,5265.0,28.0,0.0,0.0,357390.0,1.083528e6,100.0,-148.4965768724538
126.0,222.7459915986446,222.7459915986446,3.0034231275462027,1.0022820850308019,150.0,5265.0,28.0,0.0,0.0,357390.0,1.083528e6,100.0,-148.4965768724538
127.0,222.7459915986446,222.7459915986446,3.0034231275462027,1.0022820850308019,150.0,5265.0,28.0,0.0,0.0,357390.0,1.083528e6,100.0,-148.4965768724538
128.0,222.7459915986446,222.7459915986446,3.0034231275462027,1.0022820850308019,150.0,5265.0,28.0,0.0,0.0,357390.0,1.083528e6,100.0,-148.4965768724538
129.0,222.7459915986446,222.7459915986446,3.0034231275462027,1.0022820850308019,150.0,5265.0,28.0,0.0,0.0,357390.0,1.083528e6,100.0,-148.4965768724538
130.0,222.7459915986446,222.7459915986446,3.0034231275462027,1.0022820850308019,150.0,5265.0,28.0,0.0,0.0,357390.0,1.083528e6,100.0,-148.4965768724538
131.0,222.7459915986446,222.7459915986446,3.0034231275462027,1.0022820850308019,150.0,5265.0,28.0,0.0,0.0,357390.0,1.083528e6,100.0,-148.4965768724538
132.0,222.7459915986446,222.7459915986446,3.0034231275462027,1.0022820850308019,150.0,5265.0,28.0,0.0,0.0,357390.0,1.083528e6,100.0,-148.4965768724538
133.0,222.7459915986446,222.7459915986446,3.0034231275462027,1.0022820850308019,150.0,5265.0,28.0,0.0,0.0,357390.0,1.083528e6,100.0,-148.4965768724538
134.0,222.7459915986446,222.7459915986446,3.0034231275462027,1.0022820850308019,150.0,5265.0,28.0,0.0,0.0,357390.0,1.083528e6,100.0,-148.4965768724538
135.0,222.7459915986446,222.7459915986446,3.0034231275462027,1.0022820850308019,150.0,5265.0,28.0,0.0,0.0,357390.0,1.083528e6,100.0,-148.4965768724538
