snapshot,mu_t,min_mu_t_alpha_1p5,gSCR_t,relative_margin_rG,min_kappa,median_kappa,min_kappa_bus,binding_node_count,violating_node_count,total_GFL_exposure,total_GFM_strength,local_relative_slack_min,gershgorin_conservatism_gap
1.0,-172400.68206108833,-172400.68206108833,0.005000000000000046,-0.9966666666666666,-172932.0,-3546.5,8.0,36.0,36.0,357390.0,11320.5,-115288.0,172930.505
2.0,-172400.68206108833,-172400.68206108833,0.005000000000000046,-0.9966666666666666,-172932.0,-3546.5,8.0,36.0,36.0,357390.0,11320.5,-115288.0,172930.505
3.0,-172400.68206108842,-172400.68206108842,0.005000000000000027,-0.9966666666666666,-172932.0,-3546.5,8.0,36.0,36.0,357390.0,11305.5,-115288.0,172930.505
4.0,-172400.6820620678,-172400.6820620678,0.004999999999999843,-0.9966666666666667,-172932.0,-3546.5,8.0,36.0,36.0,357390.0,11275.5,-115288.0,172930.505
5.0,-172400.68206206785,-172400.68206206785,0.005000000000000225,-0.9966666666666666,-172932.0,-3546.5,8.0,36.0,36.0,357390.0,11210.5,-115288.0,172930.505
6.0,-172400.68206206785,-172400.68206206785,0.005000000000000225,-0.9966666666666666,-172932.0,-3546.5,8.0,36.0,36.0,357390.0,11210.5,-115288.0,172930.505
7.0,-172400.68206206785,-172400.68206206785,0.005000000000000225,-0.9966666666666666,-172932.0,-3546.5,8.0,36.0,36.0,357390.0,11210.5,-115288.0,172930.505
8.0,-172400.68206206785,-172400.68206206785,0.005000000000000225,-0.9966666666666666,-172932.0,-3546.5,8.0,36.0,36.0,357390.0,11210.5,-115288.0,172930.505
9.0,-172400.68206206785,-172400.68206206785,0.005000000000000225,-0.9966666666666666,-172932.0,-3546.5,8.0,36.0,36.0,357390.0,11210.5,-115288.0,172930.505
10.0,-172400.68206206785,-172400.68206206785,0.005000000000000225,-0.9966666666666666,-172932.0,-3546.5,8.0,36.0,36.0,357390.0,11210.5,-115288.0,172930.505
11.0,-172400.68206206785,-172400.68206206785,0.005000000000000225,-0.9966666666666666,-172932.0,-3546.5,8.0,36.0,36.0,357390.0,11210.5,-115288.0,172930.505
12.0,-172400.68206206785,-172400.68206206785,0.005000000000000225,-0.9966666666666666,-172932.0,-3546.5,8.0,36.0,36.0,357390.0,11210.5,-115288.0,172930.505
13.0,-172400.68206206785,-172400.68206206785,0.005000000000000225,-0.9966666666666666,-172932.0,-3546.5,8.0,36.0,36.0,357390.0,11210.5,-115288.0,172930.505
14.0,-172400.68206206785,-172400.68206206785,0.005000000000000225,-0.9966666666666666,-172932.0,-3546.5,8.0,36.0,36.0,357390.0,11210.5,-115288.0,172930.505
15.0,-172400.68206206785,-172400.68206206785,0.005000000000000225,-0.9966666666666666,-172932.0,-3546.5,8.0,36.0,36.0,357390.0,11210.5,-115288.0,172930.505
16.0,-172400.68206206785,-172400.68206206785,0.005000000000000225,-0.9966666666666666,-172932.0,-3546.5,8.0,36.0,36.0,357390.0,11210.5,-115288.0,172930.505
17.0,-172400.68206206785,-172400.68206206785,0.005000000000000225,-0.9966666666666666,-172932.0,-3546.5,8.0,36.0,36.0,357390.0,11210.5,-115288.0,172930.505
18.0,-172400.68206206785,-172400.68206206785,0.005000000000000225,-0.9966666666666666,-172932.0,-3546.5,8.0,36.0,36.0,357390.0,11210.5,-115288.0,172930.505
