snapshot,mu_t,min_mu_t_alpha_1p5,gSCR_t,relative_margin_rG,min_kappa,median_kappa,min_kappa_bus,binding_node_count,violating_node_count,total_GFL_exposure,total_GFM_strength,local_relative_slack_min,gershgorin_conservatism_gap
47.0,-3953.5564572020257,-3953.5564572020257,1.007142857142857,-0.32857142857142874,-4148.0,152.5,15.0,7.0,7.0,23800.0,43310.5,-2765.3333333333335,4147.507142857143
48.0,-3953.1584377714876,-3953.1584377714876,1.0174424838399876,-0.3217050107733416,-4148.0,102.5,15.0,8.0,8.0,26550.0,43310.5,-2765.3333333333335,4147.51744248384
49.0,-3951.7704403506073,-3951.7704403506073,1.007142857142857,-0.32857142857142874,-4148.0,152.5,15.0,6.0,6.0,17700.0,43310.5,-2765.3333333333335,4147.507142857143
50.0,-3953.2837372640565,-3953.2837372640565,1.012555224516634,-0.3249631836555773,-4148.0,102.5,15.0,9.0,9.0,29150.0,43310.5,-2765.3333333333335,4147.512555224516
51.0,-2507.9488298762644,-2507.9488298762644,1.017855034859597,-0.3214299767602687,-2599.0,153.0,31.0,5.0,5.0,11200.0,43310.5,-1732.6666666666667,2598.5178550348596
52.0,-3953.283615740617,-3953.283615740617,1.014716836147543,-0.3235221092349714,-4148.0,150.0,15.0,8.0,8.0,28850.0,43310.5,-2765.3333333333335,4147.514716836147
53.0,-2507.9486923064783,-2507.9486923064783,1.0013461538461543,-0.33243589743589713,-2599.0,150.0,31.0,9.0,9.0,10350.0,43310.5,-1732.6666666666667,2598.501346153846
54.0,-2535.9627046731107,-2535.9627046731107,1.007142857142857,-0.32857142857142874,-2750.0,153.49999999999997,29.0,3.0,3.0,11900.0,43310.5,-1833.3333333333333,2749.5071428571428
55.0,-3953.7377712041757,-3953.7377712041757,1.0013461538461539,-0.3324358974358974,-4148.0,102.5,15.0,9.0,9.0,30350.0,43310.5,-2765.3333333333335,4147.5013461538465
56.0,-3953.8708537453804,-3953.8708537453804,1.0013461538461534,-0.3324358974358977,-4148.0,50.0,15.0,15.0,15.0,37000.0,43310.5,-2765.3333333333335,4147.5013461538465
57.0,-3953.3121805638757,-3953.3121805638757,1.0150195172840986,-0.32332032181060094,-4148.0,150.0,15.0,9.0,9.0,28950.0,43310.5,-2765.3333333333335,4147.515019517284
58.0,-3953.2020136987603,-3953.2020136987603,1.001346153846155,-0.3324358974358967,-4148.0,54.5,15.0,14.0,14.0,33600.0,43310.5,-2765.3333333333335,4147.5013461538465
59.0,-2538.684751125478,-2538.684751125478,1.0013461538461537,-0.3324358974358976,-2750.0,153.0,29.0,5.0,5.0,19000.0,43310.5,-1833.3333333333333,2749.501346153846
60.0,-3951.715734815932,-3951.715734815932,1.0178550348595978,-0.32142997676026813,-4148.0,203.99999999999997,15.0,4.0,4.0,16450.0,43310.5,-2765.3333333333335,4147.517855034859
61.0,-2507.9486923000127,-2507.9486923000127,1.0178550348595978,-0.32142997676026813,-2599.0,203.99999999999997,31.0,3.0,3.0,6000.0,43310.5,-1732.6666666666667,2598.5178550348596
62.0,-3953.188716469351,-3953.188716469351,1.0071428571428573,-0.32857142857142846,-4148.0,100.0,15.0,15.0,15.0,29000.0,43310.5,-2765.3333333333335,4147.507142857143
63.0,-3953.353962927819,-3953.353962927819,1.0013461538461532,-0.33243589743589785,-4148.0,54.5,15.0,15.0,15.0,34050.0,43310.5,-2765.3333333333335,4147.5013461538465
64.0,-2508.025284294773,-2508.025284294773,1.0013461538461539,-0.3324358974358974,-2599.0,153.0,31.0,4.0,4.0,8700.0,43310.5,-1732.6666666666667,2598.501346153846
65.0,-3953.772829242279,-3953.772829242279,1.0013461538461539,-0.3324358974358974,-4148.0,52.5,15.0,14.0,13.0,34800.0,43310.5,-2765.3333333333335,4147.5013461538465
66.0,-3953.7111244927296,-3953.7111244927296,1.0013461538461548,-0.3324358974358968,-4148.0,50.0,15.0,16.0,16.0,34400.0,43310.5,-2765.3333333333335,4147.5013461538465
67.0,-3953.2697650991868,-3953.2697650991868,1.0013461538461554,-0.33243589743589635,-4148.0,54.5,15.0,14.0,14.0,32000.0,43310.5,-2765.3333333333335,4147.5013461538465
68.0,-3952.903890647507,-3952.903890647507,1.0071428571428562,-0.3285714285714292,-4148.0,100.0,15.0,12.0,11.0,31900.0,43310.5,-2765.3333333333335,4147.507142857143
69.0,-3953.6665925590123,-3953.6665925590123,1.0071428571428573,-0.32857142857142846,-4148.0,102.5,15.0,9.0,9.0,27050.0,43310.5,-2765.3333333333335,4147.507142857143
70.0,-3953.283737255657,-3953.283737255657,1.0013461538461537,-0.3324358974358976,-4148.0,100.0,15.0,12.0,12.0,32400.0,43310.5,-2765.3333333333335,4147.5013461538465
71.0,-3953.1814085728683,-3953.1814085728683,1.0174719664293417,-0.3216853557137722,-4148.0,152.5,15.0,5.0,5.0,22950.0,43310.5,-2765.3333333333335,4147.517471966429
72.0,-3953.2018931566495,-3953.2018931566495,1.0173141079052366,-0.3217905947298423,-4148.0,152.5,15.0,8.0,8.0,28850.0,43310.5,-2765.3333333333335,4147.517314107905
73.0,-2508.025456916527,-2508.025456916527,1.0013461538461548,-0.3324358974358968,-2599.0,100.0,31.0,13.0,13.0,14150.0,43310.5,-1732.6666666666667,2598.501346153846
74.0,-3953.2550616654316,-3953.2550616654316,1.0133903723610342,-0.32440641842597717,-4148.0,101.50000000000001,15.0,10.0,9.0,27850.0,43310.5,-2765.3333333333335,4147.513390372361
75.0,-3951.8218253316513,-3951.8218253316513,1.0013461538461539,-0.3324358974358974,-4148.0,102.5,15.0,10.0,10.0,23900.0,43310.5,-2765.3333333333335,4147.5013461538465
76.0,-2535.9627046727146,-2535.9627046727146,1.0178550348595978,-0.32142997676026813,-2750.0,153.49999999999997,29.0,4.0,4.0,11400.0,43310.5,-1833.3333333333333,2749.5178550348596
77.0,-3953.7739307478605,-3953.7739307478605,1.0071428571428578,-0.3285714285714281,-4148.0,-50.0,15.0,21.0,20.0,34500.0,43310.5,-2765.3333333333335,4147.507142857143
78.0,-3953.641617084683,-3953.641617084683,1.0013461538461534,-0.3324358974358977,-4148.0,-48.499999999999986,15.0,21.0,21.0,31650.0,43310.5,-2765.3333333333335,4147.5013461538465
79.0,-3953.870949024443,-3953.870949024443,1.0047864637167256,-0.3301423575221829,-4148.0,-71.50000000000003,15.0,21.0,21.0,37150.0,43310.5,-2765.3333333333335,4147.504786463716
80.0,-3953.8747216512693,-3953.8747216512693,1.001346153846154,-0.33243589743589724,-4148.0,-123.0,15.0,26.0,26.0,41740.0,43310.5,-2765.3333333333335,4147.5013461538465
81.0,-3953.874660494311,-3953.874660494311,1.0013461538461534,-0.3324358974358977,-4148.0,-72.5,15.0,24.0,24.0,40140.0,43310.5,-2765.3333333333335,4147.5013461538465
82.0,-3953.4726574853503,-3953.4726574853503,1.001346153846154,-0.33243589743589724,-4148.0,-96.00000000000003,15.0,27.0,27.0,39150.0,43310.5,-2765.3333333333335,4147.5013461538465
83.0,-3952.344855348956,-3952.344855348956,1.001346153846154,-0.33243589743589724,-4148.0,-96.00000000000003,15.0,27.0,27.0,34650.0,43310.5,-2765.3333333333335,4147.5013461538465
84.0,-3953.8732973768033,-3953.8732973768033,1.0013461538461534,-0.3324358974358977,-4148.0,50.0,15.0,16.0,16.0,36690.0,43310.5,-2765.3333333333335,4147.5013461538465
85.0,-3953.874652939652,-3953.874652939652,1.005789328525886,-0.3294737809827426,-4148.0,-72.5,15.0,23.0,23.0,37140.0,43310.5,-2765.3333333333335,4147.505789328526
86.0,-3952.348649900148,-3952.348649900148,1.0071428571428576,-0.3285714285714283,-4148.0,-72.5,15.0,27.0,27.0,31690.0,43310.5,-2765.3333333333335,4147.507142857143
87.0,-3953.874626168261,-3953.874626168261,1.001346153846155,-0.3324358974358967,-4148.0,-20.5,15.0,19.0,19.0,38540.0,43310.5,-2765.3333333333335,4147.5013461538465
88.0,-3953.0485106726555,-3953.0485106726555,1.0013461538461543,-0.33243589743589713,-4148.0,100.0,15.0,14.0,14.0,35790.0,43310.5,-2765.3333333333335,4147.5013461538465
89.0,-3953.7892545013474,-3953.7892545013474,1.0013461538461534,-0.3324358974358977,-4148.0,-96.00000000000003,15.0,27.0,27.0,40500.0,43310.5,-2765.3333333333335,4147.5013461538465
90.0,-3953.38677628693,-3953.38677628693,1.0071428571428582,-0.32857142857142785,-4148.0,-72.5,15.0,25.0,25.0,37490.0,43310.5,-2765.3333333333335,4147.507142857143
91.0,-3953.7695155075344,-3953.7695155075344,1.001346153846154,-0.33243589743589724,-4148.0,-72.0,15.0,23.0,23.0,37240.0,43310.5,-2765.3333333333335,4147.5013461538465
92.0,-3953.3020456944514,-3953.3020456944514,1.0013461538461546,-0.33243589743589697,-4148.0,-96.00000000000003,15.0,28.0,28.0,40400.0,43310.5,-2765.3333333333335,4147.5013461538465
93.0,-3952.132531777481,-3952.132531777481,1.0013461538461539,-0.3324358974358974,-4148.0,54.5,15.0,15.0,15.0,26550.0,43310.5,-2765.3333333333335,4147.5013461538465
94.0,-3952.213546604517,-3952.213546604517,1.0013461538461572,-0.3324358974358952,-4148.0,102.5,15.0,10.0,10.0,24400.0,43310.5,-2765.3333333333335,4147.5013461538465
95.0,-3953.7876929878375,-3953.7876929878375,1.0071428571428573,-0.32857142857142846,-4148.0,101.50000000000001,15.0,11.0,11.0,34600.0,43310.5,-2765.3333333333335,4147.507142857143
96.0,-3953.2019822578486,-3953.2019822578486,1.0071428571428578,-0.3285714285714281,-4148.0,102.5,15.0,10.0,10.0,29600.0,43310.5,-2765.3333333333335,4147.507142857143
97.0,-3953.759474450264,-3953.759474450264,1.0071428571428571,-0.32857142857142857,-4148.0,-48.499999999999986,15.0,20.0,20.0,35100.0,43310.5,-2765.3333333333335,4147.507142857143
98.0,-2882.59796000111,-2882.59796000111,1.017494156313674,-0.3216705624575507,-3397.0,152.5,8.0,8.0,8.0,21800.0,43310.5,-2264.6666666666665,3396.5174941563137
99.0,-2877.182124500464,-2877.182124500464,1.007142857142856,-0.32857142857142935,-3397.0,152.5,8.0,7.0,7.0,13600.0,43310.5,-2264.6666666666665,3396.5071428571428
100.0,-2547.317968818824,-2547.317968818824,1.0013461538461537,-0.3324358974358976,-2750.0,102.5,29.0,9.0,9.0,22050.0,43310.5,-1833.3333333333333,2749.501346153846
101.0,-3952.2230247248262,-3952.2230247248262,1.0178319547732886,-0.3214453634844743,-4148.0,102.5,15.0,9.0,8.0,20950.0,43310.5,-2765.3333333333335,4147.517831954773
102.0,-3953.2836908336603,-3953.2836908336603,1.0071428571428578,-0.3285714285714281,-4148.0,30.0,15.0,17.0,17.0,33900.0,43310.5,-2765.3333333333335,4147.507142857143
103.0,-3951.8577016141185,-3951.8577016141185,1.001346153846154,-0.33243589743589724,-4148.0,-72.0,15.0,22.0,22.0,32750.0,43310.5,-2765.3333333333335,4147.5013461538465
104.0,-3953.658043810161,-3953.658043810161,1.0013461538461537,-0.3324358974358976,-4148.0,-48.499999999999986,15.0,20.0,20.0,35090.0,43310.5,-2765.3333333333335,4147.5013461538465
105.0,-3953.5016577524148,-3953.5016577524148,1.001346153846155,-0.3324358974358967,-4148.0,-120.0,15.0,25.0,25.0,41150.0,43310.5,-2765.3333333333335,4147.5013461538465
106.0,-3953.8746599873184,-3953.8746599873184,1.0063080411749779,-0.32912797255001475,-4148.0,-120.0,15.0,27.0,27.0,39390.0,43310.5,-2765.3333333333335,4147.506308041175
107.0,-3953.8747552504246,-3953.8747552504246,1.0013461538461557,-0.33243589743589624,-4148.0,-121.5,15.0,28.0,28.0,42040.0,43310.5,-2765.3333333333335,4147.5013461538465
108.0,-3953.346072361409,-3953.346072361409,1.0013461538461539,-0.3324358974358974,-4148.0,-72.0,15.0,24.0,24.0,37950.0,43310.5,-2765.3333333333335,4147.5013461538465
109.0,-3953.8582277433297,-3953.8582277433297,1.0013461538461537,-0.3324358974358976,-4148.0,-96.00000000000003,15.0,25.0,25.0,39450.0,43310.5,-2765.3333333333335,4147.5013461538465
110.0,-3953.793060559983,-3953.793060559983,1.0013461538461534,-0.3324358974358977,-4148.0,-47.5,15.0,19.0,19.0,38790.0,43310.5,-2765.3333333333335,4147.5013461538465
111.0,-3953.757960663637,-3953.757960663637,1.0013461538461548,-0.3324358974358968,-4148.0,50.0,15.0,16.0,16.0,35350.0,43310.5,-2765.3333333333335,4147.5013461538465
112.0,-3953.8144781475785,-3953.8144781475785,1.001346153846154,-0.33243589743589724,-4148.0,-75.0,15.0,23.0,23.0,39850.0,43310.5,-2765.3333333333335,4147.5013461538465
113.0,-3953.352700356987,-3953.352700356987,1.001346153846154,-0.33243589743589724,-4148.0,0.0,15.0,19.0,18.0,34750.0,43310.5,-2765.3333333333335,4147.5013461538465
114.0,-3953.8449928747746,-3953.8449928747746,1.0013461538461539,-0.3324358974358974,-4148.0,-96.00000000000003,15.0,27.0,27.0,39490.0,43310.5,-2765.3333333333335,4147.5013461538465
115.0,-3953.5054693767615,-3953.5054693767615,1.0013461538461539,-0.3324358974358974,-4148.0,-120.0,15.0,27.0,26.0,41190.0,43310.5,-2765.3333333333335,4147.5013461538465
116.0,-3952.344861416265,-3952.344861416265,1.001346153846154,-0.33243589743589724,-4148.0,-72.5,15.0,22.0,22.0,33000.0,43310.5,-2765.3333333333335,4147.5013461538465
117.0,-3952.680891446393,-3952.680891446393,1.0071428571428596,-0.32857142857142696,-4148.0,102.5,15.0,9.0,9.0,25850.0,43310.5,-2765.3333333333335,4147.507142857143
118.0,-3953.3053664147096,-3953.3053664147096,1.0013461538461546,-0.33243589743589697,-4148.0,100.0,15.0,12.0,12.0,36000.0,43310.5,-2765.3333333333335,4147.5013461538465
119.0,-3953.202013662112,-3953.202013662112,1.0145011515619426,-0.3236658989587049,-4148.0,150.0,15.0,8.0,8.0,28800.0,43310.5,-2765.3333333333335,4147.5145011515615
120.0,-3953.255063202371,-3953.255063202371,1.0013461538461539,-0.3324358974358974,-4148.0,100.0,15.0,11.0,11.0,30950.0,43310.5,-2765.3333333333335,4147.5013461538465
121.0,-3951.74716771283,-3951.74716771283,1.0013461538461537,-0.3324358974358976,-4148.0,101.50000000000001,15.0,10.0,10.0,20250.0,43310.5,-2765.3333333333335,4147.5013461538465
122.0,-2535.9627046727123,-2535.9627046727123,1.0013461538461539,-0.3324358974358974,-2750.0,152.5,29.0,7.0,7.0,14500.0,43310.5,-1833.3333333333333,2749.501346153846
123.0,-3953.2836481282575,-3953.2836481282575,1.0013461538461534,-0.3324358974358977,-4148.0,54.5,15.0,14.0,14.0,33400.0,43310.5,-2765.3333333333335,4147.5013461538465
124.0,-3953.7910666699863,-3953.7910666699863,1.0013461538461548,-0.3324358974358968,-4148.0,100.0,15.0,12.0,12.0,34450.0,43310.5,-2765.3333333333335,4147.5013461538465
125.0,-3953.677048330786,-3953.677048330786,1.007142857142858,-0.328571428571428,-4148.0,102.5,15.0,11.0,11.0,29850.0,43310.5,-2765.3333333333335,4147.507142857143
126.0,-3951.798428477777,-3951.798428477777,1.0071428571428578,-0.3285714285714281,-4148.0,102.5,15.0,11.0,11.0,22450.0,43310.5,-2765.3333333333335,4147.507142857143
127.0,-3952.343300722669,-3952.343300722669,1.0013461538461559,-0.3324358974358961,-4148.0,-48.499999999999986,15.0,22.0,22.0,30400.0,43310.5,-2765.3333333333335,4147.5013461538465
128.0,-3952.5430690598523,-3952.5430690598523,1.0035908405512584,-0.33093943963249445,-4148.0,-71.50000000000003,15.0,21.0,21.0,33450.0,43310.5,-2765.3333333333335,4147.503590840552
129.0,-3953.657540074477,-3953.657540074477,1.0013461538461532,-0.33243589743589785,-4148.0,-47.5,15.0,22.0,22.0,36150.0,43310.5,-2765.3333333333335,4147.5013461538465
130.0,-3953.769056107026,-3953.769056107026,1.0056798276178813,-0.3295467815880791,-4148.0,-75.0,15.0,26.0,26.0,36200.0,43310.5,-2765.3333333333335,4147.505679827618
131.0,-3953.400367936216,-3953.400367936216,1.001346153846154,-0.33243589743589724,-4148.0,-53.0,15.0,23.0,23.0,37290.0,43310.5,-2765.3333333333335,4147.5013461538465
132.0,-3953.8746599529222,-3953.8746599529222,1.001346153846154,-0.33243589743589724,-4148.0,-72.5,15.0,24.0,24.0,40090.0,43310.5,-2765.3333333333335,4147.5013461538465
133.0,-3953.870900627089,-3953.870900627089,1.001346153846153,-0.332435897435898,-4148.0,-97.0,15.0,27.0,27.0,40100.0,43310.5,-2765.3333333333335,4147.5013461538465
134.0,-3953.852476463017,-3953.852476463017,1.0013461538461543,-0.33243589743589713,-4148.0,-72.5,15.0,20.0,20.0,34240.0,43310.5,-2765.3333333333335,4147.5013461538465
135.0,-3952.267387929037,-3952.267387929037,1.0013461538461537,-0.3324358974358976,-4148.0,50.0,15.0,16.0,16.0,30890.0,43310.5,-2765.3333333333335,4147.5013461538465
136.0,-3951.8179830218514,-3951.8179830218514,1.0013461538461534,-0.3324358974358977,-4148.0,100.0,15.0,11.0,11.0,23340.0,43310.5,-2765.3333333333335,4147.5013461538465
137.0,-3951.828863294323,-3951.828863294323,1.0013461538461526,-0.3324358974358983,-4148.0,-50.0,15.0,22.0,22.0,27600.0,43310.5,-2765.3333333333335,4147.5013461538465
138.0,-3953.793061132884,-3953.793061132884,1.0013461538461537,-0.3324358974358976,-4148.0,-120.0,15.0,27.0,27.0,40740.0,43310.5,-2765.3333333333335,4147.5013461538465
139.0,-3953.4200899604857,-3953.4200899604857,1.001346153846153,-0.332435897435898,-4148.0,-75.0,15.0,24.0,24.0,40400.0,43310.5,-2765.3333333333335,4147.5013461538465
140.0,-3953.364334825948,-3953.364334825948,1.001346153846154,-0.33243589743589724,-4148.0,54.5,15.0,15.0,15.0,33650.0,43310.5,-2765.3333333333335,4147.5013461538465
141.0,-3953.367737121108,-3953.367737121108,1.0013461538461537,-0.3324358974358976,-4148.0,-72.5,15.0,21.0,21.0,37000.0,43310.5,-2765.3333333333335,4147.5013461538465
142.0,-3951.715565974618,-3951.715565974618,1.007142857142857,-0.32857142857142874,-4148.0,152.5,15.0,6.0,6.0,16650.0,43310.5,-2765.3333333333335,4147.507142857143
143.0,-3951.715734802008,-3951.715734802008,1.0013461538461539,-0.3324358974358974,-4148.0,153.49999999999997,15.0,6.0,6.0,19150.0,43310.5,-2765.3333333333335,4147.5013461538465
144.0,-3953.2504940055073,-3953.2504940055073,1.0013461538461552,-0.3324358974358965,-4148.0,50.0,15.0,15.0,14.0,27900.0,43310.5,-2765.3333333333335,4147.5013461538465
145.0,-2508.0842237585757,-2508.0842237585757,1.0013461538461539,-0.3324358974358974,-2599.0,75.0,31.0,11.0,11.0,16200.0,43310.5,-1732.6666666666667,2598.501346153846
146.0,-2913.362342356929,-2913.362342356929,1.0013461538461537,-0.3324358974358976,-3397.0,102.5,8.0,9.0,9.0,21950.0,43310.5,-2264.6666666666665,3396.501346153846
147.0,-3953.268360939362,-3953.268360939362,1.014273573976014,-0.32381761734932396,-4148.0,152.5,15.0,7.0,7.0,26600.0,43310.5,-2765.3333333333335,4147.514273573976
