snapshot,online_gfm_strength,online_gfl_exposure
161.0,220776.0,6893.0
162.0,220776.0,6891.0
163.0,220776.0,6887.0
164.0,220776.0,6888.0
165.0,220776.0,6886.0
166.0,220776.0,6878.0
167.0,220775.0,6861.0
168.0,220775.0,6852.0
169.0,220775.0,6849.0
170.0,220775.0,6846.0
171.0,220775.0,6847.0
172.0,220775.0,6854.0
173.0,220775.0,6863.0
174.0,220775.0,6892.0
175.0,220775.0,6900.0
176.0,220775.0,6900.0
177.0,220774.0,6900.0
178.0,220774.0,6900.0
179.0,220774.0,6900.0
180.0,220774.0,6900.0
181.0,220774.0,6900.0
182.0,220774.0,6900.0
183.0,220774.0,6900.0
184.0,220774.0,6900.0
185.0,220774.0,6900.0
186.0,220774.0,6900.0
187.0,220773.0,6900.0
188.0,220773.0,6900.0
189.0,220773.0,6900.0
190.0,220773.0,6894.0
191.0,220773.0,6880.0
192.0,220773.0,6868.0
193.0,220773.0,6863.0
194.0,220773.0,6861.0
195.0,220773.0,6862.0
196.0,220773.0,6867.0
197.0,220773.0,6878.0
198.0,220773.0,6900.0
199.0,220773.0,6900.0
200.0,220773.0,6900.0
201.0,220773.0,6900.0
202.0,220773.0,6900.0
203.0,220773.0,6900.0
204.0,220773.0,6900.0
205.0,220773.0,6900.0
206.0,220773.0,6900.0
207.0,220773.0,6900.0
208.0,220773.0,6900.0
209.0,220773.0,6900.0
210.0,220773.0,6900.0
211.0,220773.0,6900.0
212.0,220773.0,6900.0
213.0,220773.0,6900.0
214.0,220773.0,6900.0
215.0,220773.0,6890.0
216.0,220772.0,6880.0
217.0,220772.0,6873.0
218.0,220772.0,6872.0
219.0,220772.0,6873.0
220.0,220772.0,6879.0
221.0,220772.0,6885.0
222.0,220772.0,6900.0
223.0,220772.0,6900.0
224.0,220772.0,6900.0
225.0,220771.0,6900.0
226.0,220770.0,6900.0
227.0,220770.0,6900.0
228.0,220770.0,6900.0
229.0,220770.0,6900.0
230.0,220770.0,6900.0
231.0,220770.0,6900.0
232.0,220770.0,6900.0
233.0,220770.0,6900.0
234.0,220769.0,6900.0
235.0,220769.0,6900.0
236.0,220769.0,6900.0
237.0,220769.0,6900.0
238.0,220769.0,6900.0
239.0,220769.0,6888.0
240.0,220769.0,6879.0
241.0,220769.0,6872.0
242.0,220769.0,6865.0
243.0,220769.0,6867.0
244.0,220769.0,6869.0
245.0,220769.0,6884.0
246.0,220769.0,6900.0
247.0,220769.0,6900.0
248.0,220769.0,6900.0
249.0,220769.0,6900.0
250.0,220769.0,6900.0
251.0,220769.0,6900.0
252.0,220769.0,6900.0
253.0,220769.0,6900.0
254.0,220769.0,6900.0
255.0,220769.0,6900.0
256.0,220769.0,6900.0
257.0,220769.0,6900.0
258.0,220769.0,6900.0
259.0,220769.0,6900.0
260.0,220769.0,6900.0
261.0,220769.0,6900.0
262.0,220769.0,6900.0
263.0,220769.0,6886.0
264.0,220769.0,6874.0
265.0,220769.0,6866.0
266.0,220769.0,6864.0
267.0,220769.0,6865.0
268.0,220769.0,6870.0
269.0,220769.0,6881.0
270.0,220769.0,6900.0
271.0,220769.0,6900.0
272.0,220769.0,6900.0
273.0,220769.0,6900.0
274.0,220769.0,6900.0
275.0,220769.0,6900.0
276.0,220769.0,6900.0
277.0,220769.0,6900.0
278.0,220769.0,6900.0
279.0,220769.0,6900.0
280.0,220769.0,6900.0
281.0,220769.0,6900.0
282.0,220768.0,6900.0
283.0,220768.0,6900.0
284.0,220765.0,6900.0
285.0,220764.0,6892.0
286.0,220763.0,6882.0
287.0,220763.0,6869.0
288.0,220763.0,6863.0
289.0,220763.0,6853.0
290.0,220763.0,6852.0
291.0,220762.0,6852.0
292.0,220762.0,6848.0
293.0,220762.0,6850.0
294.0,220762.0,6854.0
295.0,220762.0,6866.0
296.0,220762.0,6883.0
297.0,220762.0,6887.0
298.0,220762.0,6894.0
299.0,220762.0,6895.0
300.0,220762.0,6892.0
301.0,220762.0,6887.0
302.0,220762.0,6886.0
303.0,220762.0,6886.0
304.0,220762.0,6892.0
305.0,220762.0,6897.0
306.0,220762.0,6895.0
307.0,220761.0,6890.0
308.0,220761.0,6884.0
309.0,220760.0,6869.0
310.0,220758.0,6864.0
311.0,220755.0,6852.0
312.0,220755.0,6836.0
313.0,220755.0,6833.0
314.0,220755.0,6833.0
315.0,220755.0,6833.0
316.0,220755.0,6833.0
317.0,220754.0,6833.0
318.0,220754.0,6833.0
319.0,220754.0,6836.0
320.0,220754.0,6850.0
321.0,220752.0,6861.0
322.0,220752.0,6871.0
323.0,220752.0,6874.0
324.0,220752.0,6873.0
325.0,220752.0,6871.0
326.0,220752.0,6873.0
327.0,220752.0,6873.0
328.0,220752.0,6877.0
329.0,220752.0,6881.0
330.0,220752.0,6879.0
331.0,220752.0,6873.0
332.0,220752.0,6868.0
333.0,220751.0,6863.0
334.0,220746.0,6853.0
335.0,220746.0,6835.0
336.0,220745.0,6833.0
