snapshot,online_gfm_strength,online_gfl_exposure
320.0,220744.0,6900.0
321.0,220744.0,6900.0
322.0,220744.0,6900.0
323.0,220744.0,6900.0
324.0,220744.0,6900.0
325.0,220744.0,6900.0
326.0,220744.0,6900.0
327.0,220744.0,6900.0
328.0,220744.0,6900.0
329.0,220744.0,6900.0
330.0,220744.0,6900.0
331.0,220744.0,6900.0
332.0,220744.0,6900.0
333.0,220744.0,6900.0
334.0,220741.0,6900.0
335.0,220737.0,6900.0
336.0,220737.0,6833.0
