snapshot,mu_t,min_mu_t_alpha_1p5,gSCR_t,relative_margin_rG,min_kappa,median_kappa,min_kappa_bus,binding_node_count,violating_node_count,total_GFL_exposure,total_GFM_strength,local_relative_slack_min,gershgorin_conservatism_gap
11.0,-172400.68206118426,-172400.68206118426,0.00428571428571435,-0.997142857142857,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11123.0,-115288.0,172930.5042857143
12.0,-172400.68206118426,-172400.68206118426,0.00428571428571435,-0.997142857142857,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11123.0,-115288.0,172930.5042857143
13.0,-172400.68206118426,-172400.68206118426,0.00428571428571435,-0.997142857142857,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11123.0,-115288.0,172930.5042857143
14.0,-172400.68206118426,-172400.68206118426,0.00428571428571435,-0.997142857142857,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11123.0,-115288.0,172930.5042857143
15.0,-172400.68206118426,-172400.68206118426,0.00428571428571435,-0.997142857142857,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11123.0,-115288.0,172930.5042857143
16.0,-172400.68206118426,-172400.68206118426,0.00428571428571435,-0.997142857142857,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11123.0,-115288.0,172930.5042857143
17.0,-172400.68206118426,-172400.68206118426,0.00428571428571435,-0.997142857142857,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11123.0,-115288.0,172930.5042857143
18.0,-172400.68206118426,-172400.68206118426,0.00428571428571435,-0.997142857142857,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11123.0,-115288.0,172930.5042857143
19.0,-172400.68206118426,-172400.68206118426,0.00428571428571435,-0.997142857142857,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11123.0,-115288.0,172930.5042857143
20.0,-172400.68206118426,-172400.68206118426,0.00428571428571435,-0.997142857142857,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11123.0,-115288.0,172930.5042857143
21.0,-172400.68206144526,-172400.68206144526,0.00342307640760784,-0.9977179490615948,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11108.0,-115288.0,172930.5034230764
22.0,-172400.68206144526,-172400.68206144526,0.00342307640760784,-0.9977179490615948,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11108.0,-115288.0,172930.5034230764
23.0,-172400.68206144526,-172400.68206144526,0.00342307640760784,-0.9977179490615948,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11108.0,-115288.0,172930.5034230764
24.0,-172400.68206144526,-172400.68206144526,0.00342307640760784,-0.9977179490615948,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11108.0,-115288.0,172930.5034230764
25.0,-172400.68206144526,-172400.68206144526,0.00342307640760784,-0.9977179490615948,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11108.0,-115288.0,172930.5034230764
26.0,-172400.68206144526,-172400.68206144526,0.00342307640760784,-0.9977179490615948,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11108.0,-115288.0,172930.5034230764
27.0,-172400.68206144526,-172400.68206144526,0.00342307640760784,-0.9977179490615948,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11108.0,-115288.0,172930.5034230764
28.0,-172400.68206144526,-172400.68206144526,0.00342307640760784,-0.9977179490615948,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11108.0,-115288.0,172930.5034230764
29.0,-172400.68206144526,-172400.68206144526,0.00342307640760784,-0.9977179490615948,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11108.0,-115288.0,172930.5034230764
30.0,-172400.68206144526,-172400.68206144526,0.00342307640760784,-0.9977179490615948,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11108.0,-115288.0,172930.5034230764
31.0,-172400.68206144526,-172400.68206144526,0.00342307640760784,-0.9977179490615948,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11108.0,-115288.0,172930.5034230764
32.0,-172400.68206144526,-172400.68206144526,0.00342307640760784,-0.9977179490615948,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11108.0,-115288.0,172930.5034230764
33.0,-172400.68206144526,-172400.68206144526,0.00342307640760784,-0.9977179490615948,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11108.0,-115288.0,172930.5034230764
34.0,-172400.68206144526,-172400.68206144526,0.00342307640760784,-0.9977179490615948,-172932.0,-3561.5,8.0,36.0,36.0,357390.0,11108.0,-115288.0,172930.5034230764
