snapshot,online_gfm_strength,online_gfl_exposure
1.0,6087.023005126724,2638.5102577110624
2.0,6087.023005126724,3574.6039136549725
3.0,6174.023005126724,3734.0819619254917
4.0,6212.0,3781.9203816854765
5.0,6344.0,4544.008829975511
6.0,6344.0,4638.008829975511
7.0,6344.0,4746.59614561741
8.0,6349.0,4768.914447238955
9.0,6373.0,4782.914447238955
10.0,6373.0,4783.914447238955
11.0,6376.969490917512,4783.914447238955
12.0,6388.969490917512,4783.914447238955
13.0,6388.969490917512,4783.914447238955
14.0,6397.969490917512,4783.914447238955
15.0,6397.969490917512,4783.914447238955
16.0,6397.969490917512,4798.77827317048
17.0,6397.969490917512,4798.77827317048
18.0,6397.969490917512,4813.3855012167605
19.0,6397.969490917512,4814.3855012167605
20.0,6401.969490917512,4814.3855012167605
21.0,6401.969490917512,4814.3855012167605
22.0,6401.969490917512,4814.3855012167605
23.0,6401.969490917512,4814.3855012167605
24.0,6401.969490917512,4814.3855012167605
25.0,6401.969490917512,4891.3855012167605
26.0,6401.969490917512,4891.3855012167605
27.0,6401.969490917512,4891.3855012167605
28.0,6401.969490917512,4891.3855012167605
29.0,6401.969490917512,4891.3855012167605
30.0,6401.969490917512,4891.3855012167605
31.0,6401.969490917512,4891.3855012167605
32.0,6401.969490917512,4891.3855012167605
33.0,6401.969490917512,4891.3855012167605
34.0,6401.969490917512,5037.682428481839
35.0,6401.969490917512,5037.682428481839
36.0,6401.969490917512,5037.682428481839
37.0,6401.969490917512,5037.682428481839
38.0,6401.969490917512,5037.682428481839
39.0,6401.969490917512,5037.682428481839
40.0,6401.969490917512,5037.682428481839
41.0,6401.969490917512,5037.682428481839
42.0,6401.969490917512,5037.682428481839
43.0,6401.969490917512,5037.682428481839
44.0,6415.0,5037.682428481839
45.0,6415.0,5037.682428481839
46.0,6415.0,5037.682428481839
47.0,6415.0,5040.682428481839
48.0,6415.0,5040.682428481839
49.0,6415.0,5040.682428481839
50.0,6415.0,5040.682428481839
51.0,6415.0,5059.682428481839
52.0,6415.0,5059.682428481839
53.0,6415.0,5059.682428481839
54.0,6415.0,5059.682428481839
55.0,6415.0,5059.682428481839
56.0,6415.0,5059.682428481839
57.0,6415.0,5059.682428481839
58.0,6415.0,5059.682428481839
59.0,6415.0,5059.682428481839
60.0,6415.0,5059.682428481839
61.0,6415.0,5122.682428481839
62.0,6415.0,5122.682428481839
63.0,6415.0,5122.682428481839
64.0,6415.0,5122.682428481839
65.0,6415.0,5831.821183655949
66.0,6415.0,5865.892122485775
67.0,6415.0,5865.892122485775
68.0,6415.0,5865.892122485775
69.0,6415.0,5865.892122485775
70.0,6415.0,5865.892122485775
71.0,6415.0,5865.892122485775
72.0,6415.0,5865.892122485775
73.0,6415.0,5865.892122485775
74.0,6415.0,5865.892122485775
75.0,6415.0,5865.892122485775
76.0,6415.0,5865.892122485775
77.0,6415.0,5865.892122485775
78.0,6415.0,5865.892122485775
79.0,6415.0,5880.66901021897
80.0,6415.0,5880.66901021897
81.0,6415.0,5880.66901021897
82.0,6415.0,5880.66901021897
83.0,6415.0,5880.66901021897
84.0,6415.0,5880.66901021897
85.0,6415.0,5880.66901021897
