region_id,region_name,region_code,legend_label,selection_reason,wind_exposure_sum,solar_exposure_sum,gfl_exposure_sum,max_local_utilization,max_local_rho_dec
8,DE1 0,DE,DE,top_wind_exposure,2.08152e7,1.80432e7,3.88584e7,0.4992653841227996,2.0031301340250756
12,ES1 0,ES,ES,top_wind_exposure,9.0384e6,3.9144e6,1.29528e7,0.49487791727643843,2.0220838737570257
22,IT1 0,IT,IT,top_solar_exposure,2.9064e6,6.8544e6,9.77424e6,0.4948148484144039,2.0213590008021085
16,GB0 0,UK,UK,top_solar_exposure,7.5936e6,4.2336e6,1.18272e7,0.4975100938956077,2.010340909090909
9,DK1 0,DK,DK,top_local_utilization,1.6968e6,336000.0,2.0328e6,0.5,2.0016528925619834
