H,b_block,carrier,cost_inv_block,gen_bus,gen_status,gscr_rhs_uses_nameplate,id,index,marginal_cost,n_block0,n_block_max,na0,na0_corrected,na0_correction_policy,name,p_block_max,p_block_max_pu,p_block_min,p_block_min_pu,pg,pmax,pmin,q_block_max,q_block_min,qg,qmax,qmin,shutdown_block_cost,startup_block_cost,type
0.0,0.0,offwind-ac,1.8938226140537657e7,27,1,true,209,209,0.015000000000000005,0,6,0.0,true,clip_na0_to_n0,ME1 0 offwind-ac,100.0,0.032586746078994026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,gfl
0.0,0.0,onwind,4.804294400998315e6,27,1,true,210,210,0.015000000000000001,2,756,1.0,false,clip_na0_to_n0,ME1 0 onwind,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,gfl
0.0,0.0,solar,1.7801035621902226e6,27,1,true,212,212,0.010000000000000002,1,295,1.0,false,clip_na0_to_n0,ME1 0 solar,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,gfl
0.0,0.0,onwind,4.804294400998315e6,28,1,true,215,215,0.015000000000000001,1,1334,1.0,false,clip_na0_to_n0,MK1 0 onwind,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,gfl
0.0,0.0,solar,1.7801035621902226e6,28,1,true,216,216,0.010000000000000002,1,1013,1.0,false,clip_na0_to_n0,MK1 0 solar,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,gfl
0.0,0.0,offwind-ac,1.8938226140537657e7,29,1,true,221,221,0.015000000000000005,1,33,1.0,false,clip_na0_to_n0,NL1 0 offwind-ac,100.0,0.15857233914430202,0.0,0.0,0.0,21.125592233018896,0.0,0.0,0.0,0.0,21.125592233018896,-21.125592233018896,0.0,0.0,gfl
0.0,0.0,offwind-dc,2.1344257162772287e7,29,1,true,222,222,0.015000000000000003,23,502,0.0,false,clip_na0_to_n0,NL1 0 offwind-dc,100.0,0.6877707527789827,0.0,0.0,0.0,1586.1655440139443,0.0,0.0,0.0,0.0,1586.1655440139443,-1586.1655440139443,0.0,0.0,gfl
0.0,0.0,onwind,4.804294400998315e6,29,1,true,223,223,0.015000000000000001,82,927,1.0,false,clip_na0_to_n0,NL1 0 onwind,50.0,0.060578965603355114,0.0,0.0,0.0,248.37375897375597,0.0,0.0,0.0,0.0,248.37375897375597,-248.37375897375597,0.0,0.0,gfl
0.0,0.0,solar,1.7801035621902226e6,29,1,true,224,224,0.010000000000000002,204,2771,1.0,false,clip_na0_to_n0,NL1 0 solar,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,gfl
0.0,0.0,offwind-ac,1.8938226140537657e7,30,1,true,227,227,0.015000000000000005,0,321,0.0,true,clip_na0_to_n0,NO2 0 offwind-ac,100.0,0.5947109694473032,0.0,0.0,0.0,0.5010508758045884,0.0,0.0,0.0,0.0,0.5010508758045884,-0.5010508758045884,0.0,0.0,gfl
0.0,0.0,offwind-dc,2.1344257162772287e7,30,1,true,228,228,0.015000000000000003,0,59,0.0,false,clip_na0_to_n0,NO2 0 offwind-dc,100.0,0.8854936065918337,0.0,0.0,0.0,0.23927044289892568,0.0,0.0,0.0,0.0,0.23927044289892568,-0.23927044289892568,0.0,0.0,gfl
0.0,0.0,onwind,4.804294400998315e6,30,1,true,229,229,0.015000000000000001,64,13647,1.0,false,clip_na0_to_n0,NO2 0 onwind,50.0,0.47465187124324815,0.0,0.0,0.0,1519.8668186746454,0.0,0.0,0.0,0.0,1519.8668186746454,-1519.8668186746454,0.0,0.0,gfl
0.0,0.0,solar,1.7801035621902226e6,30,1,true,230,230,0.010000000000000002,3,6026,1.0,false,clip_na0_to_n0,NO2 0 solar,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,gfl
0.0,0.0,offwind-ac,1.8938226140537657e7,31,1,true,235,235,0.015000000000000005,0,49,0.0,true,clip_na0_to_n0,PL1 0 offwind-ac,100.0,0.8854999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,gfl
0.0,0.0,offwind-dc,2.1344257162772287e7,31,1,true,236,236,0.015000000000000003,0,37,0.0,false,clip_na0_to_n0,PL1 0 offwind-dc,100.0,0.8855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,gfl
0.0,0.0,onwind,4.804294400998315e6,31,1,true,238,238,0.015000000000000001,125,8430,1.0,false,clip_na0_to_n0,PL1 0 onwind,50.0,0.641771072003107,0.0,0.0,0.0,4021.780359211151,0.0,0.0,0.0,0.0,4021.780359211151,-4021.780359211151,0.0,0.0,gfl
0.0,0.0,solar,1.7801035621902226e6,31,1,true,240,240,0.010000000000000002,78,17525,1.0,false,clip_na0_to_n0,PL1 0 solar,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,gfl
0.0,0.0,offwind-ac,1.8938226140537657e7,32,1,true,243,243,0.015000000000000005,1,45,1.0,false,clip_na0_to_n0,PT1 0 offwind-ac,100.0,0.25947150930117224,0.0,0.0,0.0,6.478052498593304,0.0,0.0,0.0,0.0,6.478052498593304,-6.478052498593304,0.0,0.0,gfl
0.0,0.0,onwind,4.804294400998315e6,32,1,true,244,244,0.015000000000000001,104,3236,1.0,false,clip_na0_to_n0,PT1 0 onwind,50.0,0.12624346174511547,0.0,0.0,0.0,658.188047147324,0.0,0.0,0.0,0.0,658.188047147324,-658.188047147324,0.0,0.0,gfl
0.0,0.0,solar,1.7801035621902226e6,32,1,true,246,246,0.010000000000000002,20,2746,1.0,false,clip_na0_to_n0,PT1 0 solar,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,gfl
0.0,0.0,offwind-ac,1.8938226140537657e7,33,1,true,251,251,0.015000000000000005,0,17,0.0,true,clip_na0_to_n0,RO1 0 offwind-ac,100.0,0.5381486781286275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,gfl
0.0,0.0,offwind-dc,2.1344257162772287e7,33,1,true,252,252,0.015000000000000003,0,12,0.0,false,clip_na0_to_n0,RO1 0 offwind-dc,100.0,0.4278824031446664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,gfl
0.0,0.0,onwind,4.804294400998315e6,33,1,true,253,253,0.015000000000000001,60,6497,1.0,false,clip_na0_to_n0,RO1 0 onwind,50.0,0.16689405371069527,0.0,0.0,0.0,504.44061522165066,0.0,0.0,0.0,0.0,504.44061522165066,-504.44061522165066,0.0,0.0,gfl
0.0,0.0,solar,1.7801035621902226e6,33,1,true,255,255,0.010000000000000002,27,13075,1.0,false,clip_na0_to_n0,RO1 0 solar,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,gfl
0.0,0.0,onwind,4.804294400998315e6,34,1,true,259,259,0.015000000000000001,7,4198,1.0,false,clip_na0_to_n0,RS1 0 onwind,50.0,0.003424111948757074,0.0,0.0,0.0,1.3593392082490188,0.0,0.0,0.0,0.0,1.3593392082490188,-1.3593392082490188,0.0,0.0,gfl
0.0,0.0,solar,1.7801035621902226e6,34,1,true,261,261,0.010000000000000002,1,4339,1.0,false,clip_na0_to_n0,RS1 0 solar,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,gfl
0.0,0.0,offwind-ac,1.8938226140537657e7,35,1,true,265,265,0.015000000000000005,1,558,1.0,false,clip_na0_to_n0,SE2 0 offwind-ac,100.0,0.8350840997350393,0.0,0.0,0.0,129.71966532159905,0.0,0.0,0.0,0.0,129.71966532159905,-129.71966532159905,0.0,0.0,gfl
0.0,0.0,offwind-dc,2.1344257162772287e7,35,1,true,266,266,0.015000000000000003,1,148,0.0,false,clip_na0_to_n0,SE2 0 offwind-dc,100.0,0.8790666164678078,0.0,0.0,0.0,41.671073012214215,0.0,0.0,0.0,0.0,41.671073012214215,-41.671073012214215,0.0,0.0,gfl
0.0,0.0,onwind,4.804294400998315e6,35,1,true,267,267,0.015000000000000001,189,18756,1.0,false,clip_na0_to_n0,SE2 0 onwind,50.0,0.6425333385932095,0.0,0.0,0.0,6094.428716556593,0.0,0.0,0.0,0.0,6094.428716556593,-6094.428716556593,0.0,0.0,gfl
0.0,0.0,solar,1.7801035621902226e6,35,1,true,269,269,0.010000000000000002,28,3949,1.0,false,clip_na0_to_n0,SE2 0 solar,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,gfl
0.0,0.0,offwind-ac,1.8938226140537657e7,36,1,true,274,274,0.015000000000000005,0,2,0.0,true,clip_na0_to_n0,SI1 0 offwind-ac,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,gfl
0.0,0.0,onwind,4.804294400998315e6,36,1,true,275,275,0.015000000000000001,1,575,1.0,false,clip_na0_to_n0,SI1 0 onwind,50.0,0.023077777334042714,0.0,0.0,0.0,0.12346610873712856,0.0,0.0,0.0,0.0,0.12346610873712856,-0.12346610873712856,0.0,0.0,gfl
0.0,0.0,solar,1.7801035621902226e6,36,1,true,277,277,0.010000000000000002,5,484,1.0,false,clip_na0_to_n0,SI1 0 solar,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,gfl
0.0,0.0,onwind,4.804294400998315e6,37,1,true,283,283,0.015000000000000001,1,1043,1.0,false,clip_na0_to_n0,SK1 0 onwind,50.0,0.05191227553978329,0.0,0.0,0.0,0.18876408047897186,0.0,0.0,0.0,0.0,0.18876408047897186,-0.18876408047897186,0.0,0.0,gfl
0.0,0.0,solar,1.7801035621902226e6,37,1,true,285,285,0.010000000000000002,11,2005,1.0,false,clip_na0_to_n0,SK1 0 solar,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,gfl
