snapshot,online_gfm_strength,online_gfl_exposure
1.0,6942.15584354121,235.55118884141092
2.0,6953.236397848382,253.11495921751583
3.0,7242.08463947358,275.22891265561896
4.0,7303.923220810533,282.8484436998256
5.0,7307.67049945527,286.92879164294635
6.0,7375.626524191897,287.0621249762797
7.0,7378.189903871478,310.75566071581943
8.0,7402.539687644894,313.4116607158194
9.0,7428.495264924591,316.61040279211534
10.0,7389.065021150243,346.715845251005
11.0,7430.733098958341,355.40584525100496
12.0,7414.297948476091,365.1356635361133
13.0,7403.297948476091,367.232411787467
14.0,7411.680659019751,364.39887293171313
15.0,7411.680659019751,364.4949056140619
16.0,7411.6013126667285,387.2464294995039
17.0,7411.504335159011,387.52996835525784
18.0,7426.417139922913,388.7772860245863
19.0,7423.808689558632,388.4949960450236
20.0,7410.76635804027,387.01002223057645
21.0,7412.958398037853,386.90485967313333
22.0,7412.958398037853,386.90485967313333
23.0,7414.421806333778,387.124370917522
24.0,7408.269044475916,386.2014566388429
25.0,7408.269044475916,386.2014566388429
26.0,7408.69794333861,386.26579146824696
27.0,7408.687943338609,386.2647914682469
28.0,7415.4438797996445,387.2781819374022
29.0,7397.097848053613,389.12992707443556
30.0,7342.097848053613,380.8584770883991
31.0,7401.097848053613,388.70847708839915
32.0,7395.738401510924,387.90456010699586
33.0,7395.738401510924,390.89456010699587
34.0,7395.738401510924,390.89456010699587
35.0,7412.86665305428,390.7477663955797
36.0,7419.86665305428,391.79776639557974
37.0,7419.86665305428,391.79776639557974
38.0,7419.437653333553,391.79776639557974
39.0,7419.86665305428,391.79776639557974
40.0,7419.86665305428,391.79776639557974
41.0,7419.86665305428,391.79776639557974
42.0,7418.86665305428,391.8192163816161
43.0,7419.86665305428,391.9692163816161
44.0,7419.87665305428,391.8202163816162
45.0,7412.583000415436,391.2731924337029
46.0,7412.583000415436,391.2731924337029
47.0,7412.583000415436,390.0537468591373
48.0,7412.583000415436,390.0537468591373
49.0,7412.583000415436,390.0537468591373
50.0,7412.583000415436,390.0537468591373
51.0,7412.583000415436,390.05374685913716
52.0,7411.583000415436,390.05374685913716
53.0,7411.583000415436,390.05374685913716
54.0,7411.583000415436,390.05374685913716
55.0,7403.453363251665,390.05374685913716
56.0,7403.453363251665,390.05374685913716
57.0,7404.453363251665,391.20374685913714
58.0,7403.982421982828,391.1336056688116
59.0,7404.443363251665,391.20274685913716
60.0,7404.443363251665,391.20274685913716
61.0,7404.443363251665,391.20274685913716
62.0,7404.443363251665,391.20274685913716
63.0,7404.443363251665,391.20274685913716
64.0,7404.443363251665,391.20274685913716
65.0,7404.443363251665,391.20274685913716
66.0,7404.443363251665,391.20274685913716
67.0,7404.677167219416,391.20274685913716
68.0,7404.677167219416,391.20274685913716
69.0,7406.677167219416,391.24274685913724
70.0,7405.677167219416,391.24274685913724
71.0,7412.279407955005,391.72062961672486
72.0,7396.737015890509,391.93977080705054
73.0,7396.737015890509,391.93977080705054
74.0,7412.75989962832,394.34320336772237
75.0,7421.86665305428,395.7092163816161
76.0,7421.86665305428,395.7092163816161
77.0,7421.86665305428,395.7092163816161
78.0,7421.86665305428,395.7092163816161
79.0,7421.86665305428,395.7092163816161
80.0,7421.87665305428,395.7070100930323
81.0,7421.87665305428,395.7070100930323
82.0,7421.87665305428,395.7070100930323
83.0,7421.87665305428,395.7070100930323
84.0,7421.87665305428,395.7070100930323
85.0,7421.87665305428,395.7070100930323
86.0,7421.87665305428,395.7070100930323
87.0,7419.87665305428,395.60499337089357
88.0,7421.87665305428,395.709026815171
89.0,7421.87665305428,395.709026815171
90.0,7421.87665305428,395.709026815171
91.0,7415.87665305428,394.8090268151709
92.0,7421.87665305428,395.7090268151709
93.0,7421.869755703724,395.7100435373096
94.0,7421.869755703724,395.7100435373096
95.0,7421.869755703724,395.7100435373096
96.0,7421.869755703724,395.7100435373096
97.0,7421.869755703724,394.7100435373096
98.0,7421.046205499642,394.66886602710554
99.0,7421.869755703724,394.7100435373096
100.0,7413.869755703725,394.7100435373096
101.0,7421.869755703724,394.7100435373096
102.0,7421.869755703724,394.7100435373096
103.0,7421.879755703724,395.7110435373097
104.0,7421.879755703724,395.7110435373097
105.0,7421.879755703724,395.28604353730964
106.0,7421.879755703724,395.71104353730965
107.0,7421.879755703724,393.16104353730964
108.0,7418.967778681363,395.71104353730965
109.0,7421.879755703724,394.71104353730965
110.0,7421.879755703724,394.71104353730965
111.0,7421.879755703724,394.71104353730965
112.0,7421.879755703724,394.71104353730965
113.0,7421.88145717499,394.71325544995454
114.0,7440.527388932606,396.57784862571623
115.0,7421.88145717499,394.71325544995454
116.0,7421.88145717499,394.71325544995454
117.0,7421.88145717499,394.71325544995454
118.0,7421.88145717499,394.71325544995454
119.0,7421.88145717499,394.71325544995454
120.0,7421.88145717499,394.71325544995454
121.0,7421.88145717499,394.71325544995454
122.0,7421.88145717499,394.71325544995454
123.0,7421.88145717499,394.71325544995454
124.0,7421.88145717499,394.71325544995454
125.0,7416.901056619639,394.6132554499546
126.0,7421.88145717499,394.7132554499546
127.0,7421.88145717499,394.7132554499546
128.0,7421.88145717499,395.7132554499546
129.0,7430.412351599144,396.06634489237007
130.0,7440.527388932606,397.0778486257163
131.0,7440.527388932606,398.0778486257163
132.0,7440.527388932606,397.0778486257163
133.0,7440.527388932606,397.0778486257163
134.0,7440.527388932606,397.0778486257163
135.0,7440.527388932606,397.0778486257163
136.0,7440.527388932606,397.0778486257163
137.0,7440.527388932606,398.0778486257163
138.0,7440.527388932606,398.0778486257163
139.0,7421.88145717499,396.01325544995456
140.0,7421.88145717499,396.01325544995456
141.0,7421.88145717499,396.01325544995456
142.0,7421.88145717499,396.01325544995456
143.0,7421.88145717499,396.01325544995456
144.0,7421.88145717499,396.01325544995456
145.0,7421.88145717499,396.01325544995456
146.0,7421.88145717499,396.01325544995456
147.0,7421.88145717499,396.01325544995456
148.0,7421.88145717499,395.01325544995456
149.0,7415.87145717499,394.21225544995457
150.0,7416.88145717499,394.26325544995456
151.0,7419.87145717499,394.91225544995456
152.0,7421.87145717499,395.0122554499546
153.0,7421.87145717499,395.0122554499546
154.0,7421.87145717499,395.0122554499546
155.0,7421.87145717499,395.0122554499546
156.0,7421.87145717499,395.0122554499546
157.0,7421.87145717499,395.0122554499546
158.0,7421.87145717499,395.0122554499546
159.0,7421.87145717499,395.0122554499546
160.0,7421.87145717499,395.0122554499546
161.0,7421.87145717499,395.0122554499546
162.0,7421.87145717499,407.90104416184033
163.0,7421.87145717499,407.90104416184033
164.0,7421.87145717499,407.90104416184033
165.0,7421.87145717499,407.90104416184033
166.0,7421.87145717499,407.90104416184033
167.0,7421.87145717499,408.40104416184033
168.0,7421.87145717499,408.40104416184033
169.0,7421.87145717499,408.40104416184033
170.0,7421.87145717499,408.40104416184033
171.0,7421.87145717499,408.40104416184033
172.0,7421.87145717499,408.40104416184033
173.0,7421.87145717499,408.40104416184033
174.0,7421.87145717499,409.40104416184033
175.0,7421.87145717499,409.40104416184033
176.0,7421.88145717499,408.4020441618403
177.0,7421.87145717499,408.40104416184033
178.0,7421.87145717499,408.40104416184033
179.0,7421.87145717499,408.40104416184033
180.0,7421.87145717499,408.40104416184033
181.0,7419.87145717499,408.1010441618403
182.0,7421.87145717499,408.25104416184035
183.0,7421.87145717499,408.25104416184035
184.0,7421.87145717499,408.25104416184035
185.0,7416.490363827796,408.44388015976125
186.0,7421.87145717499,408.25104416184035
187.0,7421.87145717499,409.25104416184035
188.0,7421.87145717499,409.45104416184034
189.0,7421.87145717499,408.45104416184034
190.0,7421.87145717499,408.45104416184034
191.0,7421.87145717499,408.45104416184034
192.0,7421.87145717499,409.45104416184034
193.0,7421.87145717499,409.45104416184034
194.0,7421.87145717499,409.45104416184034
195.0,7421.87145717499,409.45104416184034
196.0,7421.87145717499,409.45104416184034
197.0,7421.87145717499,409.45104416184034
198.0,7421.87145717499,409.45104416184034
199.0,7421.87145717499,409.45104416184034
200.0,7421.87145717499,409.45104416184034
201.0,7421.87145717499,409.45104416184034
202.0,7421.87145717499,409.45104416184034
203.0,7421.87145717499,409.45104416184034
204.0,7421.87145717499,409.45104416184034
205.0,7421.87145717499,409.45104416184034
206.0,7421.87145717499,409.45104416184034
207.0,7421.87145717499,409.45104416184034
208.0,7421.87145717499,409.45104416184034
209.0,7421.87145717499,409.45104416184034
210.0,7421.87145717499,409.45104416184034
211.0,7421.87145717499,409.45104416184034
212.0,7421.87145717499,409.45104416184034
213.0,7421.87145717499,409.45104416184034
214.0,7421.87145717499,409.45104416184034
215.0,7421.87145717499,409.45104416184034
216.0,7421.87145717499,409.45104416184034
217.0,7421.87145717499,409.45104416184034
218.0,7421.87145717499,409.45104416184034
219.0,7421.87145717499,409.45104416184034
220.0,7421.87145717499,409.45104416184034
221.0,7421.87145717499,409.45104416184034
222.0,7421.87145717499,409.45104416184034
223.0,7421.87145717499,409.45104416184034
224.0,7421.87145717499,409.45104416184034
225.0,7421.87145717499,409.45104416184034
226.0,7421.87145717499,409.45104416184034
227.0,7421.87145717499,409.45104416184034
228.0,7421.87145717499,409.45104416184034
229.0,7421.87145717499,409.45104416184034
230.0,7421.87145717499,409.45104416184034
231.0,7421.87145717499,409.45104416184034
