snapshot,online_gfm_strength,online_gfl_exposure
1.0,6804.125480595172,98.75612823001836
2.0,7063.6414961275295,112.99016358841305
3.0,7115.760920593044,130.25964166080908
4.0,7117.548942825371,131.7396416608091
5.0,7153.568417633199,138.14842401280112
6.0,7232.596826532363,158.77889608174664
7.0,7390.171946408477,163.34889608174666
8.0,7408.666192594132,170.08975895962706
9.0,7461.958303334863,180.4660454295848
10.0,7472.258480193981,196.13969437103304
11.0,7475.240071294817,196.13969437103304
12.0,7434.12310366365,194.08384598947464
13.0,7434.12310366365,194.08351265614135
14.0,7434.12310366365,194.5307513212668
15.0,7434.116436996983,194.5307513212668
16.0,7434.116436996983,194.5307513212668
17.0,7434.116436996983,196.48075132126678
18.0,7476.527960874477,198.90132751514153
19.0,7463.4914735292705,198.24950314788117
20.0,7434.116436996983,196.7807513212668
21.0,7434.116436996983,196.7807513212668
22.0,7434.116436996983,196.7807513212668
23.0,7434.116436996983,196.7807513212668
24.0,7433.116436996983,196.7807513212668
