alpha_paper,bus,scenario_name,GFL_exposure_pmaxpu,t,sigma_i_G,kappa_alpha_1p5_pmaxpu,rho_local_dec_pmaxpu,u_local_dec_pmaxpu,GFM_strength_pmaxpu,hour
1.5,12,BASE,6890.378176869459,5,0.0,-9132.689819487563,0.11638233441280037,8.592369323449612,1202.8774458166245,5
1.5,13,BASE,16.098304475027962,5,-0.0,-9.147456712541945,0.6211834305601696,1.6098304475027965,15.0,5
1.5,14,BASE,1302.5463740824457,5,0.0,-1773.2129545979708,0.09243771027751838,10.81809574250357,180.60660652569777,5
1.5,15,BASE,2521.443452842958,5,2.842170943040401e-14,-2916.9616877214567,0.22875877983500634,4.371416916637062,865.2034915429806,5
1.5,16,BASE,6847.906157373509,5,-0.0,-10146.424775187199,0.01221146610272027,81.89024901581935,125.43446087306404,5
1.5,17,BASE,150.2487882477566,5,0.0,-207.87318237163493,0.077648990069914,12.878467564093425,17.5,5
1.5,18,BASE,469.5463651193983,5,7.105427357601002e-15,-542.4619012596056,0.2298071194429458,4.35147528250651,161.8576464194919,5
1.5,19,BASE,6.685889545059196,5,0.0,115.52703987995196,12.519488329499874,0.07987546884353762,125.55587419754075,5
1.5,20,BASE,27.79059395917234,5,0.0,36.027307308824255,1.8642566225045452,0.5364068379473127,77.71319824758277,5
1.5,21,BASE,653.2114365049957,5,0.0,-943.1439323788303,0.037428638803267314,26.717509158059617,36.673222378663304,5
1.5,22,BASE,1150.5053804462937,5,-1.4210854715202004e-14,-1037.8786884647836,0.39859548907560427,2.508809124556659,687.8793822046568,5
1.5,23,BASE,1895.2183727499844,5,-0.0,-2827.0588410778605,0.005546842965026671,180.28273133115312,15.76871804711632,5
1.5,24,BASE,359.52291415149125,5,0.0,-474.4850736940688,0.12015793705592814,8.32237989850429,64.79929753316812,5
1.5,25,BASE,13.349320523718793,5,0.0,112.47601921442181,6.617065878101025,0.15112438328738256,132.5,5
1.5,26,BASE,45.130504112368094,5,0.0,-27.39850097485907,0.5952700357369379,1.6799098559731982,40.29725519369307,5
1.5,29,BASE,2357.938373573649,5,0.0,-3465.4875603604737,0.02019278106118245,49.522648562874174,71.42,5
1.5,30,BASE,1583.8521245547665,5,0.0,-897.2781868321499,0.622322407114708,1.6068841304241799,1478.5,5
1.5,31,BASE,3703.366534200489,5,0.0,-5444.049801300733,0.019981819060201585,50.04549370541201,111.0,5
1.5,32,BASE,497.7895791601797,5,0.0,-459.78031008110327,0.384237397580991,2.6025577059797156,286.90405865916625,5
1.5,33,BASE,548.6402641431249,5,0.0,-516.0537613508112,0.37293001738058457,2.681468247109416,306.9066348638761,5
1.5,34,BASE,2.5537990646955824,5,-2.842170943040401e-14,165.1693014029566,44.11727932091506,0.02266685560380695,169.0,5
1.5,35,BASE,5953.678416459093,5,0.0,-8301.905844544573,0.07038917636826023,14.206729664916471,628.6117801440649,5
1.5,36,BASE,0.20288189444085636,5,0.0,106.60059777366247,351.28786269126124,0.0028466682348170873,106.90492061532376,5
1.5,37,BASE,2.073402606424522,5,0.0,149.6735112321901,49.12492301894502,0.02035626599586426,152.78361514182689,5
1.5,2,BASE,242.96302052422791,6,0.0,108.2378616894606,1.2969940623225207,0.7710135528371697,472.6823924758025,6
1.5,4,BASE,349.22210967144224,6,0.0,-445.7060327660914,0.1491450657091864,6.7048815543778755,78.12713174107192,6
1.5,5,BASE,114.46170475593301,6,1.4210854715202004e-14,-35.39037042997472,0.7938735899752807,1.2596463878224462,136.30218670392478,6
1.5,6,BASE,0.08374437855036437,6,0.0,762.2357683960498,6068.95569717066,0.00016477299388858595,762.3613849638754,6
1.5,7,BASE,28.841124480425673,6,0.0,112.24111493747812,3.5944692277551016,0.2782051915421578,155.50280165811662,6
1.5,8,BASE,14940.369948559772,6,0.0,-21877.480762077386,0.023786745245606995,42.0402198650815,533.0741607622706,6
1.5,9,BASE,2522.0779102746765,6,0.0,-3768.1168654120147,0.003964984570564242,252.20779102746764,15.0,6
1.5,12,BASE,6547.4730379591965,6,0.0,-8618.343779341798,0.12247633762657663,8.164842445313338,1202.8657775969968,6
1.5,13,BASE,7.1642300266927075,6,-0.0,4.253654959960938,1.3958234119705388,0.7164230026692707,15.0,6
1.5,14,BASE,1323.7807054208756,6,0.0,-1805.075454963136,0.09094940595958191,10.995124041210362,180.5956031681774,6
1.5,15,BASE,2632.0384528394434,6,2.842170943040401e-14,-3082.8430532882758,0.21914943910678697,4.5630963240235385,865.2146259708891,6
1.5,16,BASE,6660.141051721268,6,-0.0,-9864.794504324773,0.012553995707014399,79.6559138092792,125.41707325712873,6
1.5,17,BASE,130.6236523139462,6,0.0,-178.4354784709193,0.08931511606050124,11.196313055481102,17.5,6
1.5,18,BASE,449.64789528380544,6,7.105427357601002e-15,-512.6334728068466,0.2399482970509826,4.167564480724473,161.83837011886152,6
1.5,19,BASE,8.072758974088655,6,0.0,98.4448820888764,9.129800679450277,0.1095314164142532,110.55402055000938,6
1.5,20,BASE,27.6270822357259,6,0.0,36.276506692912974,1.875385159711198,0.5332237992935788,77.71713004650182,6
1.5,21,BASE,602.0341839600401,6,0.0,-866.3820450099217,0.04060592339229733,24.62694888967094,36.66923093013844,6
1.5,22,BASE,1205.755674978795,6,-1.4210854715202004e-14,-1120.7684095484237,0.3803230992778953,2.6293433186116255,687.8651029197689,6
1.5,23,BASE,1895.7701798527216,6,-0.0,-2830.3866530054215,0.00466604265104601,214.31437189624165,13.268616773660948,6
1.5,24,BASE,370.5680534023252,6,0.0,-491.053073347244,0.11657599040410098,8.578095682769524,64.79900675624376,6
1.5,25,BASE,12.36708587119173,6,0.0,111.44937119321241,7.007848701734228,0.14269714466759686,130.0,6
1.5,26,BASE,46.785983419546156,6,0.0,-29.886320791343834,0.5741413901204439,1.741731248099391,40.29265433797541,6
1.5,29,BASE,2554.0268962131713,6,0.0,-3759.620344319757,0.018642455725086184,53.64100174068548,71.42,6
1.5,30,BASE,1579.6311085429084,6,0.0,-890.9466628143628,0.6239853478043177,1.6026017333881384,1478.5,6
1.5,31,BASE,3584.1561968287006,6,0.0,-5265.234295243051,0.020646421622326612,48.43454320038784,111.0,6
1.5,32,BASE,456.80378513325746,6,0.0,-398.35728565586214,0.4186310787834146,2.388738081525394,286.8483920440241,6
1.5,33,BASE,569.0739049605548,6,0.0,-546.7250786152472,0.3595148493608011,2.7815262756961183,306.885778825585,6
1.5,34,BASE,2.8666284901156334,6,-2.842170943040401e-14,164.7000572648265,39.302848993216394,0.02544344813712101,169.0,6
1.5,35,BASE,6116.771593301502,6,0.0,-8546.554918507782,0.06851135568887964,14.596120452515203,628.6024714444715,6
1.5,36,BASE,0.1554804181569358,6,0.0,106.66875058836582,458.3727112083383,0.0021816307462192764,106.90197121560122,6
1.5,37,BASE,2.0978374388512715,6,0.0,149.64068024941758,48.553948486226986,0.02059564734027067,152.78743640769449,6
1.5,1,BASE,5.468060882919222,7,1.4210854715202004e-14,78.29790867562119,10.54609081746001,0.09482186502172059,86.5,7
1.5,2,BASE,250.92942337120104,7,0.0,96.26855488905068,1.2557652894206834,0.7963271547832999,472.66268994585226,7
1.5,3,BASE,2.567776778260733,7,0.0,91.1483348326089,24.66465693962376,0.040543843867274734,95.0,7
1.5,4,BASE,363.5654681658243,7,0.0,-467.2214918171858,0.1432602328372885,6.980304165328111,78.12671043155069,7
1.5,5,BASE,340.9905297153497,7,1.4210854715202004e-14,-375.18899602290827,0.2664723047956657,3.752735207386045,136.29679855011625,7
1.5,6,BASE,0.21235193265987745,7,0.0,762.0350994897284,2393.365321550976,0.000417821713632906,762.3536273887182,7
1.5,7,BASE,34.53854601836467,7,0.0,103.69492511255567,3.0015304071653643,0.33316337479465913,155.50274414010266,7
1.5,8,BASE,14544.990501609467,7,0.0,-21284.411978509266,0.0244333274674395,40.927704232369756,533.0737739049318,7
1.5,9,BASE,2242.4470778001087,7,0.0,-3348.670616700163,0.004459414047715332,224.24470778001086,15.0,7
1.5,12,BASE,6096.125815755471,7,0.0,-7941.332724800267,0.13154321670157054,7.602064363901637,1202.8559988329407,7
1.5,13,BASE,5.477892905382047,7,-0.0,6.78316064192693,1.825519442005697,0.5477892905382047,15.0,7
1.5,14,BASE,1313.2639522268921,7,0.0,-1789.3113672561788,0.09167213276911752,10.908440436512672,180.5845610841595,7
1.5,15,BASE,2695.445159576806,7,2.842170943040401e-14,-3177.947417600157,0.21399565329458584,4.672992112710825,865.2203217650516,7
1.5,16,BASE,6574.829338801259,7,-0.0,-9736.844495180361,0.012715109554908377,78.6465893731897,125.3995130215257,7
1.5,17,BASE,103.855625611265,7,0.0,-138.2834384168975,0.112335432943569,8.901910766679856,17.5,7
1.5,18,BASE,964.8503873832299,7,7.105427357601002e-15,-1285.4554457478384,0.11181017453968775,8.943729889671566,161.82013532700643,7
1.5,19,BASE,7.831653448610435,7,0.0,98.80468376955096,9.410712962712603,0.10626187452132785,110.55216394246662,7
1.5,20,BASE,84.45022182708041,7,0.0,-48.95430561801098,0.6135450797019067,1.629872087778544,77.72102712260964,7
1.5,21,BASE,561.5609942327055,7,0.0,-805.6762575528275,0.04352775468475302,22.973847542618177,36.665233796230815,7
1.5,22,BASE,1530.6375469895397,7,-1.4210854715202004e-14,-1608.1045277221515,0.2995927172591256,3.337864849148098,687.8517927621582,7
1.5,23,BASE,1941.3882839713988,7,-0.0,-2898.813903582596,0.004556369097327691,219.47300111979507,13.268522374501977,7
1.5,24,BASE,392.5727911833108,7,0.0,-524.0604468500408,0.11004114630496274,9.087509841351961,64.79873992492544,7
1.5,25,BASE,15.157333996168171,7,0.0,107.26399900574773,5.717804113083232,0.17489231534040198,130.0,7
1.5,26,BASE,50.5261713291393,7,0.0,-35.50136037002424,0.5315779336249319,1.8811917063238655,40.28789662368472,7
1.5,27,BASE,4.5713294433718366,7,0.0,27.643005834942244,5.031359101311036,0.19875345405964506,34.5,7
1.5,29,BASE,2682.6073850677376,7,0.0,-3952.4910776016063,0.01774890116174457,56.34151606835069,71.42,7
1.5,30,BASE,1503.3427763464126,7,0.0,-776.514164519619,0.6556499836066271,1.525204034169509,1478.5,7
1.5,31,BASE,3473.5359574282047,7,0.0,-5099.303936142307,0.0213039395322078,46.939675100381145,111.0,7
1.5,32,BASE,407.75193907212713,7,0.0,-324.8756883802504,0.4688344272589987,2.1329491646900087,286.75222022794026,7
1.5,33,BASE,754.3746428173567,7,0.0,-824.6970617158748,0.27118700717379585,3.6874922970005315,306.8649025101603,7
1.5,34,BASE,7.5346735147337895,7,-2.842170943040401e-14,157.69798972789928,14.953092054533078,0.06687580042663128,169.0,7
1.5,35,BASE,6241.230438877409,7,0.0,-8733.252494457438,0.06714414943385628,14.893330371026595,628.5931638586758,7
1.5,36,BASE,4.390386873663009,7,0.0,100.3135501083049,16.232302299684857,0.061605555486692394,106.89913041879942,7
1.5,37,BASE,15.12584977874392,7,0.0,130.10252379555632,6.734224333339033,0.1484952016001774,152.7912984636722,7
1.5,1,BASE,20.070393114198172,8,1.4210854715202004e-14,56.394410328702754,2.8732205860916693,0.34804149909014165,86.5,8
1.5,2,BASE,502.9116997352668,8,0.0,-281.7246426784069,0.6265419385726401,1.5960623518325932,472.64290692449333,8
1.5,3,BASE,13.740633363923592,8,0.0,74.38904995411461,4.609200439014458,0.21695736890405673,95.0,8
