snapshot,online_gfm_strength,online_gfl_exposure
1.0,6765.903906652238,95.94924061086266
2.0,6824.956991095367,112.46924061086266
3.0,6971.366982382027,112.46924061086266
4.0,7167.6927376093245,157.09587288835405
5.0,7180.314959831547,162.3939849764876
6.0,7182.334237225873,169.85815206840857
7.0,7238.860653730391,173.18315206840862
8.0,7419.461193456361,189.70000665034343
9.0,7468.19303993012,191.77037053493535
10.0,7466.905150350461,193.93427812942673
11.0,7466.905150350461,204.71927812942675
12.0,7425.781516052626,203.47809641453506
13.0,7425.781516052626,203.47809641453506
14.0,7429.375427664337,206.71235606429332
15.0,7429.375427664337,206.71235606429332
16.0,7429.375427664337,206.71235606429332
17.0,7429.382094331004,207.2509428060499
18.0,7471.7836182084975,209.40151899992458
19.0,7458.747130863291,208.74969463266427
20.0,7429.382094331004,207.2809428060499
21.0,7429.372094331004,207.2809428060499
22.0,7429.372094331004,207.2809428060499
23.0,7429.372094331004,207.2809428060499
24.0,7429.372094331004,207.2809428060499
25.0,7429.372094331004,207.2809428060499
26.0,7429.372094331004,207.2809428060499
27.0,7429.372094331004,207.2809428060499
28.0,7429.372094331004,207.2809428060499
29.0,7429.372094331004,207.2809428060499
30.0,7429.372094331004,207.2809428060499
31.0,7429.372094331004,207.2809428060499
32.0,7429.372094331004,207.2809428060499
33.0,7429.372094331004,207.2809428060499
34.0,7429.372094331004,207.2809428060499
35.0,7429.372094331004,207.2809428060499
36.0,7429.372094331004,207.2809428060499
37.0,7429.372094331004,207.2809428060499
38.0,7429.372094331004,207.2809428060499
39.0,7429.372094331004,207.2809428060499
40.0,7429.372094331004,207.2809428060499
41.0,7429.372094331004,207.2809428060499
42.0,7429.372094331004,207.2809428060499
43.0,7429.372094331004,207.2809428060499
44.0,7429.372094331004,207.2809428060499
45.0,7429.372094331004,207.2809428060499
46.0,7429.372094331004,207.2809428060499
47.0,7429.372094331004,207.2809428060499
48.0,7429.372094331004,207.2809428060499
49.0,7429.372094331004,207.2809428060499
50.0,7429.372094331004,207.2809428060499
51.0,7429.372094331004,207.2809428060499
52.0,7429.372094331004,207.2809428060499
53.0,7429.372094331004,207.2809428060499
54.0,7429.372094331004,207.2809428060499
55.0,7429.372094331004,207.2809428060499
56.0,7429.372094331004,207.2809428060499
57.0,7429.372094331004,207.2809428060499
58.0,7429.372094331004,207.2809428060499
59.0,7429.372094331004,207.2809428060499
60.0,7429.372094331004,207.2809428060499
61.0,7429.372094331004,207.2809428060499
62.0,7429.372094331004,207.2809428060499
63.0,7429.372094331004,207.2809428060499
64.0,7429.372094331004,207.2809428060499
65.0,7429.372094331004,207.2809428060499
66.0,7429.372094331004,207.2809428060499
67.0,7429.372094331004,207.2809428060499
68.0,7429.372094331004,207.2809428060499
69.0,7429.372094331004,207.2809428060499
70.0,7429.372094331004,207.2809428060499
71.0,7429.372094331004,207.2809428060499
72.0,7429.372094331004,207.2809428060499
73.0,7429.372094331004,207.2809428060499
74.0,7429.372094331004,207.2809428060499
75.0,7429.372094331004,207.2809428060499
76.0,7429.372094331004,207.2809428060499
77.0,7429.372094331004,207.2809428060499
78.0,7429.372094331004,207.2809428060499
79.0,7429.372094331004,207.2809428060499
80.0,7429.372094331004,207.2809428060499
81.0,7429.372094331004,207.2809428060499
82.0,7429.372094331004,207.2809428060499
83.0,7429.372094331004,207.2809428060499
84.0,7429.372094331004,207.2809428060499
85.0,7429.372094331004,207.2809428060499
86.0,7429.372094331004,207.2809428060499
87.0,7429.372094331004,207.2809428060499
88.0,7429.372094331004,207.2809428060499
89.0,7429.372094331004,207.2809428060499
90.0,7429.372094331004,207.2809428060499
91.0,7429.372094331004,207.2809428060499
92.0,7429.372094331004,207.2809428060499
93.0,7429.372094331004,207.2809428060499
94.0,7429.372094331004,207.2809428060499
95.0,7429.372094331004,207.2809428060499
96.0,7429.372094331004,207.2809428060499
97.0,7429.372094331004,207.2809428060499
98.0,7429.372094331004,207.2809428060499
99.0,7429.372094331004,207.2809428060499
100.0,7429.372094331004,207.2809428060499
101.0,7429.372094331004,207.2809428060499
102.0,7429.372094331004,207.2809428060499
103.0,7429.372094331004,207.2809428060499
104.0,7429.372094331004,207.2809428060499
105.0,7431.322602530097,207.37846821600456
106.0,7435.007530296934,207.56271460434644
107.0,7429.372094331004,207.2809428060499
108.0,7429.372094331004,207.2809428060499
109.0,7429.3720943310045,207.28094280604995
110.0,7429.372094331004,207.2809428060499
111.0,7429.372094331004,207.2809428060499
112.0,7429.372094331004,207.28094280604986
113.0,7429.372094331004,207.28094280604986
114.0,7444.189271767945,208.02180167789692
115.0,7435.455973460962,207.5851367625478
116.0,7429.372094331004,207.2809428060499
117.0,7429.372094331004,207.2809428060499
118.0,7429.372094331004,207.2809428060499
119.0,7429.372094331004,207.2809428060499
120.0,7429.372094331004,207.2809428060499
121.0,7429.372094331004,207.2809428060499
122.0,7429.372094331004,207.2809428060499
123.0,7429.372094331004,207.2809428060499
124.0,7429.372094331004,207.2809428060499
125.0,7429.372094331004,207.2809428060499
126.0,7429.372094331004,207.2809428060499
127.0,7429.372094331004,207.2809428060499
128.0,7429.372094331004,207.28094280604986
129.0,7457.353883179313,208.68003224846535
130.0,7461.821044478747,208.90339031343706
131.0,7461.549116848626,208.88979393193097
132.0,7429.372094331004,207.28094280604984
133.0,7429.372094331004,207.28094280604986
134.0,7429.372094331004,207.28094280604986
135.0,7429.372094331004,207.28094280604986
136.0,7429.372094331004,207.2809428060499
137.0,7429.372094331004,207.28094280604984
138.0,7448.887693215751,208.25672275028722
139.0,7436.067882050845,207.61573219204195
140.0,7429.372094331004,207.28094280604986
141.0,7429.372094331004,207.28094280604986
142.0,7429.372094331004,207.28094280604986
143.0,7429.372094331004,207.28094280604986
144.0,7429.372094331004,207.28094280604986
145.0,7429.372094331004,207.28094280604986
146.0,7429.372094331004,207.28094280604986
147.0,7429.372094331004,207.28094280604986
148.0,7429.372094331004,207.28094280604986
149.0,7429.372094331004,207.28094280604986
150.0,7429.372094331004,207.28094280604986
151.0,7429.372094331004,207.28094280604986
152.0,7429.372094331004,207.28094280604986
153.0,7430.890735749361,207.35687487696774
154.0,7430.890735749361,207.35687487696774
155.0,7433.135121391408,207.4690941590701
156.0,7429.372094331004,207.28094280604986
157.0,7429.372094331004,207.28094280604986
158.0,7429.372094331004,207.28094280604986
159.0,7429.372094331004,207.28094280604986
160.0,7429.372094331004,207.28094280604986
161.0,7429.372094331004,207.28094280604986
162.0,7429.372094331004,207.28094280604986
163.0,7429.372094331004,207.28094280604986
164.0,7429.372094331004,207.28094280604986
165.0,7429.372094331004,207.28094280604986
166.0,7429.372094331004,207.28094280604986
167.0,7429.372094331004,207.28094280604986
168.0,7429.372094331004,207.28094280604986
